ID,choice,tt1,tc1,hw1,ch1,tt2,tc2,hw2,ch2,hh_inc_abs,car_availability,half_discount_ticket,full_discount_ticket,commute,shopping,business,leisure
15970,1,72,9,30,0,54,10,15,1,30000,1,1,0,0,0,0,1
15970,0,35,8,30,1,50,7,15,1,30000,1,1,0,0,0,0,1
15978,0,33,18,15,1,44,16,60,2,112500,1,1,0,0,0,1,0
15978,1,41,17,60,1,33,23,60,1,112500,1,1,0,0,0,1,0
15978,1,41,16,60,0,31,18,30,2,112500,1,1,0,0,0,1,0
15978,0,33,23,15,1,44,17,30,0,112500,1,1,0,0,0,1,0
15978,0,31,19,15,1,44,17,30,2,112500,1,1,0,0,0,1,0
15978,0,34,28,30,2,48,21,15,2,112500,1,1,0,0,0,1,0
15978,0,48,17,15,2,36,20,60,0,112500,1,1,0,0,0,1,0
15978,0,45,24,15,1,60,21,30,0,112500,1,1,0,0,0,1,0
15978,1,41,16,15,1,29,19,30,1,112500,1,1,0,0,0,1,0
15982,1,7,10,15,2,9,8,15,1,90000,0,0,0,0,0,0,1
15982,1,5,9,60,2,7,7,60,0,90000,0,0,0,0,0,0,1
15982,0,8,8,60,0,5,9,15,0,90000,0,0,0,0,0,0,1
15982,0,10,6,15,1,8,7,15,2,90000,0,0,0,0,0,0,1
15982,0,9,6,30,0,7,9,60,2,90000,0,0,0,0,0,0,1
15982,0,8,7,15,1,6,9,30,1,90000,0,0,0,0,0,0,1
15982,0,8,7,30,0,7,8,15,1,90000,0,0,0,0,0,0,1
15982,0,7,8,30,0,9,6,30,2,90000,0,0,0,0,0,0,1
15982,1,6,8,15,1,8,6,60,1,90000,0,0,0,0,0,0,1
16020,1,203,29,30,1,172,31,30,0,167500,1,1,0,0,0,0,1
16020,1,105,33,60,0,140,29,15,2,167500,1,1,0,0,0,0,1
16020,0,119,34,15,2,140,29,30,0,167500,1,1,0,0,0,0,1
16020,1,179,35,60,2,152,38,60,1,167500,1,1,0,0,0,0,1
16020,0,119,42,30,0,148,36,60,0,167500,1,1,0,0,0,0,1
16020,0,148,27,15,1,126,31,60,1,167500,1,1,0,0,0,0,1
16020,1,104,33,60,0,148,27,15,0,167500,1,1,0,0,0,0,1
16020,1,104,35,60,0,148,32,30,1,167500,1,1,0,0,0,0,1
16020,0,142,33,30,2,203,29,60,0,167500,1,1,0,0,0,0,1
16060,0,110,47,15,1,158,41,60,1,70000,0,1,0,0,0,0,1
16060,1,134,59,60,1,178,45,15,0,70000,0,1,0,0,0,0,1
16060,0,130,39,30,0,117,45,60,2,70000,0,1,0,0,0,0,1
16060,0,144,39,60,0,122,50,15,0,70000,0,1,0,0,0,0,1
16060,1,142,45,15,0,158,41,15,0,70000,0,1,0,0,0,0,1
16060,1,129,45,30,1,144,41,15,0,70000,0,1,0,0,0,0,1
16060,1,104,49,15,2,130,41,15,2,70000,0,1,0,0,0,0,1
16060,1,130,45,60,2,98,50,30,2,70000,0,1,0,0,0,0,1
16060,0,86,67,15,1,123,52,30,2,70000,0,1,0,0,0,0,1
16090,0,5,1,15,1,3,2,15,2,90000,1,1,0,1,0,0,0
16090,1,3,2,60,2,4,1,60,0,90000,1,1,0,1,0,0,0
16090,1,4,1,60,0,3,2,15,0,90000,1,1,0,1,0,0,0
16090,1,4,2,15,2,5,1,15,1,90000,1,1,0,1,0,0,0
16090,1,3,2,60,2,5,1,30,0,90000,1,1,0,1,0,0,0
16090,0,4,1,15,1,3,2,30,1,90000,1,1,0,1,0,0,0
16090,0,4,1,30,0,3,2,15,1,90000,1,1,0,1,0,0,0
16090,1,5,1,30,2,4,2,30,0,90000,1,1,0,1,0,0,0
16090,1,4,1,60,1,3,2,15,1,90000,1,1,0,1,0,0,0
16101,1,27,13,60,2,20,14,15,1,167500,1,1,0,1,0,0,0
16101,0,25,13,60,1,20,18,60,1,167500,1,1,0,1,0,0,0
16101,1,19,14,30,2,25,13,60,0,167500,1,1,0,1,0,0,0
16101,1,20,18,15,1,27,13,30,0,167500,1,1,0,1,0,0,0
16101,0,19,15,15,1,27,13,30,2,167500,1,1,0,1,0,0,0
16101,0,29,16,15,2,21,22,30,2,167500,1,1,0,1,0,0,0
16101,0,22,15,60,0,29,13,15,2,167500,1,1,0,1,0,0,0
16101,0,36,16,30,0,27,19,15,1,167500,1,1,0,1,0,0,0
16101,1,18,14,30,1,25,13,15,1,167500,1,1,0,1,0,0,0
16102,1,35,4,30,1,30,5,30,0,90000,1,0,0,1,0,0,0
16102,1,24,4,15,2,18,5,60,0,90000,1,0,0,1,0,0,0
16102,1,21,5,15,2,24,4,30,0,90000,1,0,0,1,0,0,0
16102,1,31,4,60,2,26,5,60,1,90000,1,0,0,1,0,0,0
16102,0,21,5,30,0,26,4,60,0,90000,1,0,0,1,0,0,0
16102,1,22,4,60,1,26,3,15,1,90000,1,0,0,1,0,0,0
16102,0,26,3,15,0,18,4,60,0,90000,1,0,0,1,0,0,0
16102,1,18,5,60,0,26,4,30,1,90000,1,0,0,1,0,0,0
16102,0,35,4,60,0,25,5,30,2,90000,1,0,0,1,0,0,0
16106,1,12,3,30,0,14,2,30,1,50000,0,0,1,0,0,0,1
16106,0,10,2,15,2,7,3,60,0,50000,0,0,1,0,0,0,1
16106,1,8,3,15,2,10,2,30,0,50000,0,0,1,0,0,0,1
16106,1,11,4,60,1,13,3,60,2,50000,0,0,1,0,0,0,1
16106,1,8,4,30,0,10,3,60,0,50000,0,0,1,0,0,0,1
16106,1,9,3,60,1,10,2,15,1,50000,0,0,1,0,0,0,1
16106,1,7,3,60,0,10,2,15,0,50000,0,0,1,0,0,0,1
16106,1,7,3,60,0,10,2,30,1,50000,0,0,1,0,0,0,1
16106,1,10,3,30,2,14,2,60,0,50000,0,0,1,0,0,0,1
16116,0,15,7,15,1,22,6,60,1,137500,1,1,0,0,0,0,1
16116,0,25,7,15,0,19,9,60,1,137500,1,1,0,0,0,0,1
16116,1,16,7,60,2,18,6,30,0,137500,1,1,0,0,0,0,1
16116,0,17,8,15,0,20,6,60,0,137500,1,1,0,0,0,0,1
16116,1,20,7,15,0,22,6,15,0,137500,1,1,0,0,0,0,1
16116,0,20,6,15,0,18,7,30,1,137500,1,1,0,0,0,0,1
16116,0,14,8,15,2,18,6,15,2,137500,1,1,0,0,0,0,1
16116,1,18,7,60,2,14,8,30,2,137500,1,1,0,0,0,0,1
16116,1,17,8,30,2,12,11,15,1,137500,1,1,0,0,0,0,1
16117,0,130,188,15,1,185,163,60,1,112500,0,1,0,0,0,0,1
16117,0,209,181,15,0,157,235,60,1,112500,0,1,0,0,0,0,1
16117,0,153,155,30,0,138,178,60,2,112500,0,1,0,0,0,0,1
16117,1,144,201,15,0,169,155,60,0,112500,0,1,0,0,0,0,1
16117,0,185,163,15,0,167,180,15,0,112500,0,1,0,0,0,0,1
16117,1,152,180,30,1,169,163,15,0,112500,0,1,0,0,0,0,1
16117,1,153,163,15,2,122,196,15,2,112500,0,1,0,0,0,0,1
16117,1,153,181,60,2,115,199,30,2,112500,0,1,0,0,0,0,1
16117,1,145,206,30,2,101,268,15,1,112500,0,1,0,0,0,0,1
16169,0,6,8,30,1,8,6,15,0,30000,0,0,0,0,1,0,0
16169,1,5,8,60,2,7,7,30,1,30000,0,0,0,0,1,0,0
16169,1,9,5,15,2,6,7,15,0,30000,0,0,0,0,1,0,0
16169,0,6,7,30,1,5,8,30,0,30000,0,0,0,0,1,0,0
16169,0,7,7,15,0,6,10,30,1,30000,0,0,0,0,1,0,0
16169,0,5,7,15,2,6,6,15,2,30000,0,0,0,0,1,0,0
16169,0,5,6,30,1,6,5,30,2,30000,0,0,0,0,1,0,0
16169,0,5,9,15,0,6,6,60,1,30000,0,0,0,0,1,0,0
16169,0,7,7,15,1,6,9,15,2,30000,0,0,0,0,1,0,0
16176,1,32,15,15,2,43,13,15,1,167500,0,0,1,1,0,0,0
16176,1,23,14,60,2,33,10,60,0,167500,0,0,1,1,0,0,0
16176,1,35,13,60,0,25,15,15,0,167500,0,0,1,1,0,0,0
16176,1,38,11,15,2,48,10,15,1,167500,0,0,1,1,0,0,0
16176,1,32,13,60,2,43,10,30,0,167500,0,0,1,1,0,0,0
16176,0,26,14,30,1,35,10,15,1,167500,0,0,1,1,0,0,0
16176,1,39,12,30,0,31,13,15,1,167500,0,0,1,1,0,0,0
16176,1,43,10,30,2,34,13,30,0,167500,0,0,1,1,0,0,0
16176,0,29,12,15,1,39,10,60,1,167500,0,0,1,1,0,0,0
16178,0,114,59,30,1,162,49,15,0,10000,1,1,0,0,0,0,1
16178,0,148,56,30,1,104,62,60,2,10000,1,1,0,0,0,0,1
16178,1,183,42,15,2,128,57,15,0,10000,1,1,0,0,0,0,1
16178,0,127,54,30,1,95,65,30,0,10000,1,1,0,0,0,0,1
16178,1,134,56,15,0,114,76,30,1,10000,1,1,0,0,0,0,1
16178,1,108,57,15,2,127,49,15,2,10000,1,1,0,0,0,0,1
16178,0,114,49,30,1,127,42,30,2,10000,1,1,0,0,0,0,1
16178,1,114,67,15,0,127,49,60,1,10000,1,1,0,0,0,0,1
16178,1,121,70,15,2,134,54,15,1,10000,1,1,0,0,0,0,1
16184,1,129,78,15,0,90,94,30,1,50000,1,1,0,0,0,1,0
16184,1,82,98,60,2,118,89,30,1,50000,1,1,0,0,0,1,0
16184,1,102,90,15,0,146,67,15,2,50000,1,1,0,0,0,1,0
16184,1,76,103,30,0,101,85,30,1,50000,1,1,0,0,0,1,0
16184,1,90,120,30,1,106,89,15,0,50000,1,1,0,0,0,1,0
16184,1,86,90,15,2,101,78,15,2,50000,1,1,0,0,0,1,0
16184,0,101,67,30,2,91,77,30,1,50000,1,1,0,0,0,1,0
16184,1,101,78,60,1,91,105,15,0,50000,1,1,0,0,0,1,0
16184,1,96,111,15,2,106,85,15,1,50000,1,1,0,0,0,1,0
16188,1,18,2,60,1,13,3,15,1,30000,0,1,0,1,0,0,0
16188,1,16,3,60,1,21,2,15,0,30000,0,1,0,1,0,0,0
16188,1,14,3,60,2,15,2,30,0,30000,0,1,0,1,0,0,0
16188,1,17,2,60,0,14,3,15,0,30000,0,1,0,1,0,0,0
16188,1,17,3,15,0,18,2,15,0,30000,0,1,0,1,0,0,0
16188,0,17,2,15,0,15,3,30,1,30000,0,1,0,1,0,0,0
16188,1,12,3,15,2,15,2,15,2,30000,0,1,0,1,0,0,0
16188,0,11,3,30,2,15,2,60,2,30000,0,1,0,1,0,0,0
16188,1,14,3,30,2,10,4,15,1,30000,0,1,0,1,0,0,0
16195,1,26,3,60,1,19,4,15,1,10000,0,0,1,0,0,0,1
16195,1,22,5,60,1,30,4,15,0,10000,0,0,1,0,0,0,1
16195,1,20,4,60,2,22,3,30,0,10000,0,0,1,0,0,0,1
16195,0,21,4,15,0,24,3,60,0,10000,0,0,1,0,0,0,1
16195,1,24,4,15,0,26,3,15,0,10000,0,0,1,0,0,0,1
16195,1,22,4,30,1,24,3,15,0,10000,0,0,1,0,0,0,1
16195,1,22,3,15,2,17,4,15,2,10000,0,0,1,0,0,0,1
16195,1,22,4,60,2,16,5,30,2,10000,0,0,1,0,0,0,1
16195,1,21,4,30,2,14,5,15,1,10000,0,0,1,0,0,0,1
16204,0,37,13,15,1,28,15,15,2,90000,0,1,0,0,0,0,1
16204,1,20,14,60,2,29,10,60,0,90000,0,1,0,0,0,0,1
16204,0,21,15,15,0,30,13,60,0,90000,0,1,0,0,0,0,1
16204,1,33,11,15,2,42,10,15,1,90000,0,1,0,0,0,0,1
16204,0,37,10,30,0,28,13,60,2,90000,0,1,0,0,0,0,1
16204,0,30,10,15,1,23,14,30,1,90000,0,1,0,0,0,0,1
16204,1,27,13,15,1,34,12,30,0,90000,0,1,0,0,0,0,1
16204,1,37,10,30,2,29,13,30,0,90000,0,1,0,0,0,0,1
16204,1,34,10,60,1,25,12,15,1,90000,0,1,0,0,0,0,1
16298,0,44,8,15,0,31,9,30,1,70000,1,1,0,0,0,0,1
16298,0,40,9,30,1,28,10,60,2,70000,1,1,0,0,0,0,1
16298,1,49,7,15,2,35,9,15,0,70000,1,1,0,0,0,0,1
16298,0,26,10,30,0,34,9,30,1,70000,1,1,0,0,0,0,1
16298,0,36,9,15,0,31,12,30,1,70000,1,1,0,0,0,0,1
16298,0,29,9,15,2,34,8,15,2,70000,1,1,0,0,0,0,1
16298,0,34,7,30,2,31,8,30,1,70000,1,1,0,0,0,0,1
16298,0,34,8,60,1,31,11,15,0,70000,1,1,0,0,0,0,1
16298,0,36,9,15,1,32,11,15,2,70000,1,1,0,0,0,0,1
16448,0,18,2,30,0,21,1,30,1,70000,0,0,0,0,1,0,0
16448,1,11,2,60,0,14,1,15,2,70000,0,0,0,0,1,0,0
16448,1,14,1,30,0,12,2,15,2,70000,0,0,0,0,1,0,0
16448,0,16,3,60,1,18,2,60,2,70000,0,0,0,0,1,0,0
16448,0,12,3,30,0,15,2,60,0,70000,0,0,0,0,1,0,0
16448,1,13,2,60,1,15,1,15,1,70000,0,0,0,0,1,0,0
16448,0,15,1,15,0,11,2,60,0,70000,0,0,0,0,1,0,0
16448,0,15,2,30,1,11,3,60,0,70000,0,0,0,0,1,0,0
16448,1,21,1,60,0,15,2,30,2,70000,0,0,0,0,1,0,0
16454,0,22,5,15,1,31,4,60,1,112500,0,0,1,0,0,1,0
16454,0,35,5,15,0,26,6,60,1,112500,0,0,1,0,0,1,0
16454,0,26,4,30,0,23,5,60,2,112500,0,0,1,0,0,1,0
16454,0,24,5,15,0,28,4,60,0,112500,0,0,1,0,0,1,0
16454,1,31,4,15,0,28,5,15,0,112500,0,0,1,0,0,1,0
16454,1,26,5,30,1,28,4,15,0,112500,0,0,1,0,0,1,0
16454,1,26,4,15,2,21,5,15,2,112500,0,0,1,0,0,1,0
16454,1,26,5,60,2,19,6,30,2,112500,0,0,1,0,0,1,0
16454,1,24,6,30,2,17,7,15,1,112500,0,0,1,0,0,1,0
16461,1,35,5,30,1,30,6,30,0,10000,0,0,0,1,0,0,0
16461,1,18,6,60,0,24,5,15,2,10000,0,0,0,1,0,0,0
16461,1,21,6,15,2,24,5,30,0,10000,0,0,0,1,0,0,0
16461,1,31,6,60,2,26,7,60,1,10000,0,0,0,1,0,0,0
16461,1,26,6,60,0,21,7,30,0,10000,0,0,0,1,0,0,0
16461,0,26,5,15,1,22,6,60,1,10000,0,0,0,1,0,0,0
16461,0,26,5,15,0,18,6,60,0,10000,0,0,0,1,0,0,0
16461,0,26,5,30,1,18,6,60,0,10000,0,0,0,1,0,0,0
16461,1,25,6,30,2,35,5,60,0,10000,0,0,0,1,0,0,0
16480,0,95,39,15,2,127,34,15,1,112500,1,0,1,1,0,0,0
16480,0,69,35,60,2,99,27,60,0,112500,1,0,1,1,0,0,0
16480,0,73,37,15,0,105,32,60,0,112500,1,0,1,1,0,0,0
16480,1,143,25,15,1,114,28,15,2,112500,1,0,1,1,0,0,0
16480,0,95,34,60,2,127,25,30,0,112500,1,0,1,1,0,0,0
16480,0,78,35,30,1,105,27,15,1,112500,1,0,1,1,0,0,0
16480,0,92,34,15,1,115,30,30,0,112500,1,0,1,1,0,0,0
16480,0,101,33,30,0,127,25,30,2,112500,1,0,1,1,0,0,0
16480,0,87,30,15,1,115,25,60,1,112500,1,0,1,1,0,0,0
16489,1,54,12,60,1,38,14,15,1,70000,0,1,0,0,0,0,1
16489,0,46,17,60,1,61,13,15,0,70000,0,1,0,0,0,0,1
16489,1,40,13,60,2,45,11,30,0,70000,0,1,0,0,0,0,1
16489,1,42,15,15,0,49,11,60,0,70000,0,1,0,0,0,0,1
16489,0,49,13,15,0,54,12,15,0,70000,0,1,0,0,0,0,1
16489,0,49,12,15,0,44,13,30,1,70000,0,1,0,0,0,0,1
16489,1,45,12,15,2,36,14,15,2,70000,0,1,0,0,0,0,1
16489,1,33,14,30,2,45,13,60,2,70000,0,1,0,0,0,0,1
16489,0,42,15,30,2,30,20,15,1,70000,0,1,0,0,0,0,1
16493,0,48,11,15,2,64,10,15,1,10000,0,0,1,1,0,0,0
16493,0,35,10,60,2,50,8,60,0,10000,0,0,1,1,0,0,0
16493,1,53,9,60,0,37,11,15,0,10000,0,0,1,1,0,0,0
16493,1,73,7,15,1,58,8,15,2,10000,0,0,1,1,0,0,0
16493,1,48,10,60,2,64,7,30,0,10000,0,0,1,1,0,0,0
16493,1,53,8,15,1,40,10,30,1,10000,0,0,1,1,0,0,0
16493,1,59,9,30,0,47,10,15,1,10000,0,0,1,1,0,0,0
16493,1,64,7,30,2,52,9,30,0,10000,0,0,1,1,0,0,0
16493,1,59,7,60,1,44,9,15,1,10000,0,0,1,1,0,0,0
16497,0,44,8,15,1,63,7,60,1,10000,0,0,1,0,0,0,1
16497,0,72,8,15,0,54,11,60,1,10000,0,0,1,0,0,0,1
16497,1,47,8,60,2,52,7,30,0,10000,0,0,1,0,0,0,1
16497,0,49,9,15,0,58,7,60,0,10000,0,0,1,0,0,0,1
16497,0,63,7,15,0,57,8,15,0,10000,0,0,1,0,0,0,1
16497,0,58,7,15,0,52,8,30,1,10000,0,0,1,0,0,0,1
16497,1,52,7,15,2,42,9,15,2,10000,0,0,1,0,0,0,1
16497,1,52,8,60,2,39,9,30,2,10000,0,0,1,0,0,0,1
16497,1,50,9,30,2,35,12,15,1,10000,0,0,1,0,0,0,1
16569,0,55,9,30,0,65,8,30,1,112500,0,0,1,0,0,1,0
16569,0,45,8,15,2,34,9,60,0,112500,0,0,1,0,0,1,0
16569,1,45,8,30,0,38,9,15,2,112500,0,0,1,0,0,1,0
16569,1,58,9,60,2,49,10,60,1,112500,0,0,1,0,0,1,0
16569,1,48,9,60,0,38,11,30,0,112500,0,0,1,0,0,1,0
16569,1,40,8,60,1,48,7,15,1,112500,0,0,1,0,0,1,0
16569,1,48,7,15,0,33,9,60,0,112500,0,0,1,0,0,1,0
16569,0,33,9,60,0,48,8,30,1,112500,0,0,1,0,0,1,0
16569,1,65,8,60,0,46,9,30,2,112500,0,0,1,0,0,1,0
16590,0,59,23,15,0,41,27,30,1,112500,1,1,0,0,0,0,1
16590,1,37,28,60,2,54,26,30,1,112500,1,1,0,0,0,0,1
16590,0,46,26,15,0,66,19,15,2,112500,1,1,0,0,0,0,1
16590,1,46,25,30,1,34,30,30,0,112500,1,1,0,0,0,0,1
16590,0,48,26,15,0,41,35,30,1,112500,1,1,0,0,0,0,1
16590,0,46,23,15,2,39,26,15,2,112500,1,1,0,0,0,0,1
16590,1,46,19,30,2,41,22,30,1,112500,1,1,0,0,0,0,1
16590,0,41,30,15,0,46,23,60,1,112500,1,1,0,0,0,0,1
16590,0,48,25,15,1,44,32,15,2,112500,1,1,0,0,0,0,1
16617,1,327,69,30,0,385,62,30,1,50000,1,0,1,0,0,0,1
16617,1,200,72,60,0,266,62,15,2,50000,1,0,1,0,0,0,1
16617,0,266,62,30,0,226,75,15,2,50000,1,0,1,0,0,0,1
16617,0,289,83,60,1,340,76,60,2,50000,1,0,1,0,0,0,1
16617,0,281,79,60,0,225,91,30,0,50000,1,0,1,0,0,0,1
16617,0,281,59,15,1,239,68,60,1,50000,1,0,1,0,0,0,1
16617,1,281,59,15,0,197,71,60,0,50000,1,0,1,0,0,0,1
16617,0,197,76,60,0,281,69,30,1,50000,1,0,1,0,0,0,1
16617,0,269,72,30,2,385,62,60,0,50000,1,0,1,0,0,0,1
16684,0,95,43,15,1,127,39,60,2,112500,0,0,1,1,0,0,0
16684,1,121,41,60,1,96,56,60,1,112500,0,0,1,1,0,0,0
16684,1,121,39,60,0,90,43,30,2,112500,0,0,1,1,0,0,0
16684,0,95,56,15,1,127,41,30,0,112500,0,0,1,1,0,0,0
16684,1,127,41,30,2,89,45,15,1,112500,0,0,1,1,0,0,0
16684,1,141,50,15,2,98,68,30,2,112500,0,0,1,1,0,0,0
16684,0,106,48,60,0,141,41,15,2,112500,0,0,1,1,0,0,0
16684,1,174,50,30,0,131,58,15,1,112500,0,0,1,1,0,0,0
16684,1,121,39,15,1,84,45,30,1,112500,0,0,1,1,0,0,0
16690,0,34,4,15,1,46,3,60,2,167500,0,0,1,1,0,0,0
16690,0,35,4,60,1,43,3,60,1,167500,0,0,1,1,0,0,0
16690,0,43,3,60,0,32,4,30,2,167500,0,0,1,1,0,0,0
16690,0,34,4,15,1,46,3,30,0,167500,0,0,1,1,0,0,0
16690,0,32,4,15,1,46,3,30,2,167500,0,0,1,1,0,0,0
16690,1,35,5,30,2,50,4,15,2,167500,0,0,1,1,0,0,0
16690,1,50,3,15,2,38,4,60,0,167500,0,0,1,1,0,0,0
16690,1,62,4,30,0,47,5,15,1,167500,0,0,1,1,0,0,0
16690,1,43,3,15,1,30,4,30,1,167500,0,0,1,1,0,0,0
16863,0,7,6,15,1,10,5,60,2,30000,1,1,0,0,0,0,1
16863,1,7,7,60,1,9,5,60,1,30000,1,1,0,0,0,0,1
16863,0,9,5,60,0,7,6,30,2,30000,1,1,0,0,0,0,1
16863,0,10,5,30,0,7,7,15,1,30000,1,1,0,0,0,0,1
16863,0,7,6,15,1,10,5,30,2,30000,1,1,0,0,0,0,1
16863,1,7,9,30,2,11,6,15,2,30000,1,1,0,0,0,0,1
16863,0,8,6,60,0,11,5,15,2,30000,1,1,0,0,0,0,1
16863,0,13,6,30,0,10,7,15,1,30000,1,1,0,0,0,0,1
16863,1,6,6,30,1,9,5,15,1,30000,1,1,0,0,0,0,1
16907,1,8,3,30,1,12,2,15,0,10000,0,0,0,1,0,0,0
16907,1,7,3,60,2,11,2,30,1,10000,0,0,0,1,0,0,0
16907,0,9,2,15,0,13,1,15,2,10000,0,0,0,1,0,0,0
16907,0,7,3,30,0,9,2,30,1,10000,0,0,0,1,0,0,0
16907,1,8,3,30,1,10,2,15,0,10000,0,0,0,1,0,0,0
16907,1,8,3,15,2,9,2,15,2,10000,0,0,0,1,0,0,0
16907,1,9,1,30,2,8,2,30,1,10000,0,0,0,1,0,0,0
16907,1,9,2,60,1,8,3,15,0,10000,0,0,0,1,0,0,0
16907,1,9,3,15,2,10,2,15,1,10000,0,0,0,1,0,0,0
16926,0,85,42,30,1,121,35,15,0,10000,0,1,0,0,0,0,1
16926,0,110,40,30,1,77,44,60,2,10000,0,1,0,0,0,0,1
16926,0,96,41,15,0,137,30,15,2,10000,0,1,0,0,0,0,1
16926,1,95,39,30,1,71,46,30,0,10000,0,1,0,0,0,0,1
16926,0,85,54,30,1,100,40,15,0,10000,0,1,0,0,0,0,1
16926,0,80,40,15,2,95,35,15,2,10000,0,1,0,0,0,0,1
16926,0,85,35,30,1,95,30,30,2,10000,0,1,0,0,0,0,1
16926,1,95,35,60,1,85,47,15,0,10000,0,1,0,0,0,0,1
16926,1,90,50,15,2,100,39,15,1,10000,0,1,0,0,0,0,1
16927,1,56,15,15,0,39,18,30,1,112500,1,1,0,0,0,1,0
16927,0,51,17,30,1,36,19,60,2,112500,1,1,0,0,0,1,0
16927,1,64,13,15,2,45,17,15,0,112500,1,1,0,0,0,1,0
16927,0,33,20,30,0,44,17,30,1,112500,1,1,0,0,0,1,0
16927,0,47,17,15,0,40,23,30,1,112500,1,1,0,0,0,1,0
16927,1,37,17,15,2,44,15,15,2,112500,1,1,0,0,0,1,0
16927,0,40,15,30,1,44,13,30,2,112500,1,1,0,0,0,1,0
16927,1,44,15,60,1,40,20,15,0,112500,1,1,0,0,0,1,0
16927,0,47,17,15,1,42,22,15,2,112500,1,1,0,0,0,1,0
16929,0,39,13,15,1,29,15,15,2,10000,0,1,0,1,0,0,0
16929,0,21,14,60,2,31,10,60,0,10000,0,1,0,1,0,0,0
16929,1,32,13,60,0,23,15,15,0,10000,0,1,0,1,0,0,0
16929,1,35,11,15,2,44,10,15,1,10000,0,1,0,1,0,0,0
16929,1,29,13,60,2,39,10,30,0,10000,0,1,0,1,0,0,0
16929,1,24,14,30,1,32,10,15,1,10000,0,1,0,1,0,0,0
16929,0,29,13,15,1,36,12,30,0,10000,0,1,0,1,0,0,0
16929,0,31,13,30,0,39,10,30,2,10000,0,1,0,1,0,0,0
16929,0,27,12,15,1,36,10,60,1,10000,0,1,0,1,0,0,0
16930,0,39,6,15,1,29,7,15,2,10000,0,0,0,0,0,0,1
16930,1,21,7,60,2,31,5,60,0,10000,0,0,0,0,0,0,1
16930,0,23,7,15,0,32,6,60,0,10000,0,0,0,0,0,0,1
16930,0,44,5,15,1,35,6,15,2,10000,0,0,0,0,0,0,1
16930,0,39,5,30,0,29,7,60,2,10000,0,0,0,0,0,0,1
16930,0,32,5,15,1,24,7,30,1,10000,0,0,0,0,0,0,1
16930,0,29,7,15,1,36,6,30,0,10000,0,0,0,0,0,0,1
16930,0,31,6,30,0,39,5,30,2,10000,0,0,0,0,0,0,1
16930,1,36,5,60,1,27,6,15,1,10000,0,0,0,0,0,0,1
16971,1,47,8,60,2,35,9,15,1,70000,0,0,1,1,0,0,0
16971,0,44,9,60,1,35,12,60,1,70000,0,0,1,1,0,0,0
16971,0,44,8,60,0,33,9,30,2,70000,0,0,1,1,0,0,0
16971,1,35,12,15,1,47,9,30,0,70000,0,0,1,1,0,0,0
16971,0,33,10,15,1,47,9,30,2,70000,0,0,1,1,0,0,0
16971,1,36,14,30,2,51,10,15,2,70000,0,0,1,1,0,0,0
16971,0,51,9,15,2,39,10,60,0,70000,0,0,1,1,0,0,0
16971,1,64,10,30,0,48,12,15,1,70000,0,0,1,1,0,0,0
16971,0,31,9,30,1,44,8,15,1,70000,0,0,1,1,0,0,0
16989,0,31,6,30,0,36,5,30,1,10000,0,0,1,1,0,0,0
16989,1,25,5,15,2,19,6,60,0,10000,0,0,1,1,0,0,0
16989,0,25,5,30,0,21,6,15,2,10000,0,0,1,1,0,0,0
16989,0,27,7,60,1,32,6,60,2,10000,0,0,1,1,0,0,0
16989,0,27,7,60,0,21,8,30,0,10000,0,0,1,1,0,0,0
16989,0,27,5,15,1,23,6,60,1,10000,0,0,1,1,0,0,0
16989,0,19,6,60,0,27,5,15,0,10000,0,0,1,1,0,0,0
16989,1,27,6,30,1,19,7,60,0,10000,0,0,1,1,0,0,0
16989,0,36,5,60,0,25,6,30,2,10000,0,0,1,1,0,0,0
17037,1,26,8,30,1,22,9,30,0,90000,1,1,0,0,0,0,1
17037,1,18,8,15,2,14,9,60,0,90000,1,1,0,0,0,0,1
17037,1,15,10,15,2,18,8,30,0,90000,1,1,0,0,0,0,1
17037,0,20,11,60,1,23,10,60,2,90000,1,1,0,0,0,0,1
17037,0,15,12,30,0,19,10,60,0,90000,1,1,0,0,0,0,1
17037,1,16,9,60,1,19,8,15,1,90000,1,1,0,0,0,0,1
17037,0,19,8,15,0,13,9,60,0,90000,1,1,0,0,0,0,1
17037,0,13,10,60,0,19,9,30,1,90000,1,1,0,0,0,0,1
17037,1,26,8,60,0,18,9,30,2,90000,1,1,0,0,0,0,1
17107,1,6,1,15,1,4,2,15,2,10000,0,0,1,1,0,0,0
17107,0,5,1,60,0,3,2,60,2,10000,0,0,1,1,0,0,0
17107,1,5,1,60,0,3,2,15,0,10000,0,0,1,1,0,0,0
17107,1,5,2,15,2,7,1,15,1,10000,0,0,1,1,0,0,0
17107,0,6,1,30,0,4,2,60,2,10000,0,0,1,1,0,0,0
17107,0,5,1,15,1,4,2,30,1,10000,0,0,1,1,0,0,0
17107,0,5,1,30,0,4,2,15,1,10000,0,0,1,1,0,0,0
17107,0,5,2,30,0,6,1,30,2,10000,0,0,1,1,0,0,0
17107,1,5,1,60,1,4,2,15,1,10000,0,0,1,1,0,0,0
17159,0,14,4,15,1,20,3,60,1,10000,0,0,1,1,0,0,0
17159,1,17,4,60,1,22,3,15,0,10000,0,0,1,1,0,0,0
17159,0,16,3,30,0,15,4,60,2,10000,0,0,1,1,0,0,0
17159,1,18,3,60,0,15,4,15,0,10000,0,0,1,1,0,0,0
